
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out #5"
BA   23   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   23   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   23   CR    1+1/48   TR  4   CH  1   NT  E'          11/48   von=40   voff=40
BA   23   CR    1+1/48   TR  4   CH  1   NT  B           11/48   voff=40
BA   23   CR     1+1/4   TR  4   CH  1   NT  C#          11/48   von=82   voff=82
BA   23   CR     1+1/4   TR  4   CH  1   NT  A-          11/48   voff=82
BA   23   CR     1+1/2   TR  1   CH  6   NT  E           95/96   voff=68
BA   23   CR     1+1/2   TR  3   CH  3   NT  B-          35/48   voff=98
BA   23   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   23   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   23   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   23   CR   1+73/96   TR  4   CH  1   NT  F#          23/96   von=60   voff=82
BA   23   CR   1+73/96   TR  4   CH  1   NT  A           11/48   voff=60
BA   23   CR         2   TR  4   CH  1   NT  F#          11/48   von=82   voff=60
BA   23   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   23   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   23   CR    2+1/48   TR  4   CH  1   NT  B-          11/48   von=40   voff=40
BA   23   CR    2+1/48   TR  4   CH  1   NT  G#          11/48   voff=40
BA   23   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   23   CR     2+1/2   TR  1   CH  6   NT  G#          47/96   voff=68
BA   23   CR     2+1/2   TR  3   CH  3   NT  C#          23/48   voff=98
BA   23   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   23   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   23   CR   2+49/96   TR  4   CH  1   NT  A-          11/48   von=60   voff=60
BA   23   CR   2+49/96   TR  4   CH  1   NT  C#          11/48   voff=60
BA   23   CR     2+3/4   TR  4   CH  1   NT  C#'         11/48   von=82   voff=82
BA   23   CR     2+3/4   TR  4   CH  1   NT  A           11/48   voff=82
BA   23   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   23   CR         3   TR  1   CH  6   NT  A           95/96   voff=68
BA   23   CR         3   TR  3   CH  3   NT  E           35/48   voff=98
BA   23   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   23   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   23   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   23   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   23   CR    3+1/48   TR  4   CH  1   NT  F#          23/96   von=40   voff=60
BA   23   CR    3+1/48   TR  4   CH  1   NT  A           11/48   voff=40
BA   23   CR     3+1/4   TR  4   CH  1   NT  E           11/48   von=82   voff=82
BA   23   CR     3+1/4   TR  4   CH  1   NT  A-          11/48   voff=82
BA   23   CR   3+25/96   TR  4   CH  1   NT  F#          11/48   von=60   voff=40
BA   23   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   23   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   23   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=98
BA   23   CR   3+37/48   TR  4   CH  1   NT  A-          11/48   von=40   voff=40
BA   23   CR   3+37/48   TR  4   CH  1   NT  C#          11/48   voff=40

BA   24   CR         0   TR  1   CH  6   NT  G         3+47/96   voff=68
BA   24   CR         0   TR  2   CH  4   NT  F-        3+47/48   voff=126
BA   24   CR         0   TR  2   CH  4   NT  C         3+47/48   voff=126
BA   24   CR         0   TR  2   CH  4   NT  E         3+47/48   voff=126
BA   24   CR         0   TR  2   CH  4   NT  F         3+47/48   voff=126
BA   24   CR         0   TR  3   CH  3   NT  E         2+47/48   voff=98
BA   24   CR         0   TR  4   CH  1   NT  F'          11/48   von=82   voff=82
BA   24   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   24   CR         0   TR  7   CH 10   NT  B---        11/48   voff=98
BA   24   CR         0   TR  7   CH 10   NT  D--         11/48   von=13   voff=13
BA   24   CR      1/96   TR  4   CH  1   NT  A           23/96   von=60   voff=82
BA   24   CR      1/96   TR  4   CH  1   NT  C#'         11/48   voff=60
BA   24   CR       1/4   TR  4   CH  1   NT  A           11/48   von=82   voff=60
BA   24   CR       1/4   TR  7   CH 10   NT  D--         11/48   von=10   voff=10
BA   24   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   24   CR       1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   24   CR       1/2   TR  7   CH 10   NT  D--         11/48   von=17   voff=17
BA   24   CR     49/96   TR  4   CH  1   NT  A-          11/48   von=60   voff=60
BA   24   CR     49/96   TR  4   CH  1   NT  E           11/48   voff=60
BA   24   CR     25/48   TR  4   CH  1   NT  F#          11/48   von=40   voff=40
BA   24   CR       3/4   TR  7   CH 10   NT  D--         11/48   von=26   voff=26
BA   24   CR         1   TR  4   CH  1   NT  C'          11/48   von=82   voff=82
BA   24   CR         1   TR  4   CH  1   NT  F           11/48   voff=82
BA   24   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   24   CR         1   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   24   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   24   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   24   CR         1   TR  7   CH 10   NT  D--         11/48   von=31   voff=31
BA   24   CR     1+1/4   TR  7   CH 10   NT  D--         11/48   von=39   voff=39
BA   24   CR   1+25/96   TR  4   CH  1   NT  F'          11/48   von=60   voff=60
BA   24   CR   1+13/48   TR  4   CH  1   NT  A           23/96   von=40   voff=60
BA   24   CR   1+13/48   TR  4   CH  1   NT  C#'         11/48   voff=40
BA   24   CR     1+1/2   TR  4   CH  1   NT  C           11/48   von=82   voff=82
BA   24   CR     1+1/2   TR  4   CH  1   NT  F           11/48   voff=82
BA   24   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   24   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   24   CR     1+1/2   TR  7   CH 10   NT  D--         11/48   von=47   voff=47
BA   24   CR   1+49/96   TR  4   CH  1   NT  A           11/48   von=60   voff=40
BA   24   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   24   CR     1+3/4   TR  7   CH 10   NT  D--         11/48   von=53   voff=53
BA   24   CR   1+37/48   TR  4   CH  1   NT  A-          11/48   von=40   voff=40
BA   24   CR   1+37/48   TR  4   CH  1   NT  E           11/48   voff=40
BA   24   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   24   CR         2   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   24   CR         2   TR  7   CH 10   NT  D--         11/48   von=57   voff=57
BA   24   CR     2+1/4   TR  4   CH  1   NT  A           11/48   von=82   voff=82
BA   24   CR     2+1/4   TR  4   CH  1   NT  C'          11/48   voff=60
BA   24   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   24   CR     2+1/4   TR  7   CH 10   NT  D--         11/48   von=61   voff=61
BA   24   CR   2+25/96   TR  4   CH  1   NT  F           11/48   von=60   voff=60
BA   24   CR   2+25/96   TR  4   CH  1   NT  C'           7/32   voff=60
BA   24   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   24   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   24   CR     2+1/2   TR  7   CH 10   NT  D--         11/48   von=70   voff=70
BA   24   CR   2+25/48   TR  4   CH  1   NT  F'          11/48   von=40   voff=40
BA   24   CR     2+3/4   TR  4   CH  1   NT  F           11/48   von=82   voff=60
BA   24   CR     2+3/4   TR  4   CH  1   NT  A-          11/48   voff=82
BA   24   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   24   CR     2+3/4   TR  7   CH 10   NT  D--         11/48   von=78   voff=78
BA   24   CR   2+73/96   TR  4   CH  1   NT  F            7/32   von=60   voff=60
BA   24   CR   2+73/96   TR  4   CH  1   NT  C           11/48   voff=60
BA   24   CR   2+37/48   TR  4   CH  1   NT  A           11/48   von=40   voff=82
BA   24   CR         3   TR  4   CH  1   NT  F'          11/48   von=82   voff=82
BA   24   CR         3   TR  4   CH  1   NT  A           11/48   voff=40
BA   24   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   24   CR         3   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   24   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   24   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   24   CR         3   TR  7   CH 10   NT  D--         11/48   von=81   voff=81
BA   24   CR     3+1/4   TR  4   CH  1   NT  E'          11/48   voff=82
BA   24   CR     3+1/4   TR  4   CH  1   NT  F           11/48   voff=82
BA   24   CR     3+1/4   TR  7   CH 10   NT  D--         11/48   von=91   voff=91
BA   24   CR     3+1/2   TR  4   CH  1   NT  C'          11/48   voff=40
BA   24   CR     3+1/2   TR  4   CH  1   NT  E           11/48   voff=82
BA   24   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   24   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   24   CR     3+1/2   TR  7   CH 10   NT  D--         11/48   von=108   voff=108
BA   24   CR   3+49/96   TR  4   CH  1   NT  C'           7/32   von=60   voff=40
BA   24   CR   3+49/96   TR  4   CH  1   NT  A           23/96   voff=82
BA   24   CR   3+25/48   TR  4   CH  1   NT  F           11/48   von=40   voff=40
BA   24   CR   3+25/48   TR  4   CH  1   NT  C'           5/24   voff=40
BA   24   CR     3+3/4   TR  4   CH  1   NT  A           11/48   von=82   voff=60
BA   24   CR     3+3/4   TR  4   CH  1   NT  C           11/48   voff=82
BA   24   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   von=121   voff=98
BA   24   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   von=98   voff=98

BA   25   CR         0   TR  1   CH  6   NT  D           23/48   von=82   voff=82
BA   25   CR         0   TR  2   CH  4   NT  F#-       7+47/48   voff=126
BA   25   CR         0   TR  2   CH  4   NT  D-        7+47/48   voff=126
BA   25   CR         0   TR  2   CH  4   NT  A-        7+47/48   voff=126
BA   25   CR         0   TR  2   CH  4   NT  D         7+47/48   voff=126
BA   25   CR         0   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   25   CR         0   TR  7   CH 10   NT  B---        23/48   voff=98
BA   25   CR         0   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR      1/96   TR  4   CH  1   NT  A-          11/48   von=60   voff=60
BA   25   CR      1/96   TR  4   CH  1   NT  F           11/48   voff=40
BA   25   CR      1/48   TR  4   CH  1   NT  F            7/32   von=40   voff=40
BA   25   CR      1/48   TR  4   CH  1   NT  C           11/48   voff=40
BA   25   CR       1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     25/96   TR  4   CH  1   NT  A           11/48   von=60   voff=60
BA   25   CR     25/96   TR  4   CH  1   NT  F'          11/48   voff=60
BA   25   CR       1/2   TR  1   CH  6   NT  F#          23/48   voff=82
BA   25   CR       1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   25   CR       1/2   TR  7   CH 10   NT  D--         23/48   voff=98
BA   25   CR       1/2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR     49/96   TR  4   CH  1   NT  F           11/48   voff=60
BA   25   CR     49/96   TR  4   CH  1   NT  E'          11/48   voff=60
BA   25   CR       3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR       3/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     73/96   TR  4   CH  1   NT  E           11/48   voff=60
BA   25   CR     73/96   TR  4   CH  1   NT  C'          11/48   voff=40
BA   25   CR     37/48   TR  4   CH  1   NT  C'           7/32   von=40   voff=40
BA   25   CR     37/48   TR  4   CH  1   NT  A           11/48   voff=40
BA   25   CR         1   TR  1   CH  6   NT  A           23/48   voff=82
BA   25   CR         1   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   25   CR         1   TR  7   CH 10   NT  E---        23/48   voff=98
BA   25   CR         1   TR  7   CH 10   NT  B---        23/48   voff=98
BA   25   CR         1   TR  7   CH 10   NT  E--         11/48   voff=98
BA   25   CR    1+1/96   TR  4   CH  1   NT  C           11/48   von=60   voff=60
BA   25   CR    1+1/96   TR  4   CH  1   NT  A           11/48   voff=60
BA   25   CR   1+13/48   TR  4   CH  1   NT  A-          11/48   von=40   voff=40
BA   25   CR   1+13/48   TR  4   CH  1   NT  F           11/48   voff=40
BA   25   CR     1+1/2   TR  1   CH  6   NT  C#'         47/48   voff=82
BA   25   CR     1+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   25   CR     1+1/2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR   1+25/48   TR  4   CH  1   NT  A           11/48   voff=40
BA   25   CR   1+25/48   TR  4   CH  1   NT  F'          11/48   voff=40
BA   25   CR     1+3/4   TR  7   CH 10   NT  B---        23/48   voff=98
BA   25   CR     1+3/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     1+3/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   25   CR   1+37/48   TR  4   CH  1   NT  F           11/48   voff=40
BA   25   CR   1+37/48   TR  4   CH  1   NT  E'          11/48   voff=40
BA   25   CR         2   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   25   CR         2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR    2+1/48   TR  4   CH  1   NT  E           11/48   voff=40
BA   25   CR    2+1/48   TR  4   CH  1   NT  C'          11/48   voff=40
BA   25   CR     2+1/4   TR  7   CH 10   NT  B---        23/48   voff=98
BA   25   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR     2+1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     2+1/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   25   CR   2+13/48   TR  4   CH  1   NT  C           11/48   voff=40
BA   25   CR   2+13/48   TR  4   CH  1   NT  A           11/48   voff=40
BA   25   CR     2+1/2   TR  1   CH  6   NT  D'          23/48   voff=82
BA   25   CR     2+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   25   CR     2+1/2   TR  7   CH 10   NT  D           11/48   voff=98
BA   25   CR     2+3/4   TR  7   CH 10   NT  B---        11/48   voff=98
BA   25   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR     2+3/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   25   CR         3   TR  1   CH  6   NT  F#'         47/48   voff=82
BA   25   CR         3   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   25   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   25   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   25   CR         3   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR         3   TR  7   CH 10   NT  E--         11/48   voff=98
BA   25   CR     3+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   25   CR     3+1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     3+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   25   CR     3+1/2   TR  7   CH 10   NT  D--         11/48   voff=98
BA   25   CR     3+1/2   TR  7   CH 10   NT  F--         11/48   voff=98
BA   25   CR     3+3/4   TR  7   CH 10   NT  E--         11/48   voff=98

BA   26   CR         0   TR  1   CH  6   NT  G#'       1+23/48   voff=82
BA   26   CR         0   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   26   CR         0   TR  7   CH 10   NT  B---        23/48   voff=98
BA   26   CR         0   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR       1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   26   CR       1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   26   CR       1/2   TR  7   CH 10   NT  D--         23/48   voff=98
BA   26   CR       1/2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR       3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR       3/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   26   CR         1   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   26   CR         1   TR  7   CH 10   NT  E---        23/48   voff=98
BA   26   CR         1   TR  7   CH 10   NT  B---        23/48   voff=98
BA   26   CR         1   TR  7   CH 10   NT  E--         11/48   voff=98
BA   26   CR     1+1/2   TR  1   CH  6   NT  A'        2+23/48   voff=82
BA   26   CR     1+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   26   CR     1+1/2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR     1+3/4   TR  7   CH 10   NT  B---        23/48   voff=98
BA   26   CR     1+3/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   26   CR     1+3/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   26   CR         2   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   26   CR         2   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR     2+1/4   TR  7   CH 10   NT  B---        23/48   voff=98
BA   26   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR     2+1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   26   CR     2+1/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   26   CR     2+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   26   CR     2+1/2   TR  7   CH 10   NT  D           11/48   voff=98
BA   26   CR     2+3/4   TR  7   CH 10   NT  B---        11/48   voff=98
BA   26   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   26   CR     2+3/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   26   CR         3   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   26   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   26   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
