
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Text type 3: "Survival From the Force"
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 5, crotchets/32ndnote 184
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Synth Lead"
BA   16   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   16   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   16   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   16   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   16   CR         2   TR  3   CH  4   NT  D''             2   voff=80
BA   16   CR         2   TR  4   CH  3   NT  G'          1+7/8   voff=80
BA   16   CR         2   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   16   CR         2   TR  4   CH  3   NT  B           1+7/8   voff=80
BA   16   CR         2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   16   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   16   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   16   CR    2+1/24   TR  5   CH  2   NT  G               1   voff=80
BA   16   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   16   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   16   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   16   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   16   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   16   CR    3+1/24   TR  5   CH  2   NT  D'              1   voff=80
BA   16   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   16   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA   17   CR         0   TR  3   CH  4   NT  C''             2   voff=80
BA   17   CR         0   TR  4   CH  3   NT  C'          1+7/8   voff=80
BA   17   CR         0   TR  4   CH  3   NT  A           1+7/8   voff=80
BA   17   CR         0   TR  4   CH  3   NT  F           1+7/8   voff=80
BA   17   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   17   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   17   CR      1/24   TR  5   CH  2   NT  E'          1+1/2   voff=80
BA   17   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   17   CR         1   TR  7   CH  7   NT  F--           1/4   voff=80
BA   17   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   17   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   17   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   17   CR   1+13/24   TR  5   CH  2   NT  D'            1/8   voff=80
BA   17   CR   1+17/24   TR  5   CH  2   NT  E'            1/8   voff=80
BA   17   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   17   CR     1+7/8   TR  5   CH  2   NT  D'            1/8   voff=80
BA   17   CR         2   TR  3   CH  4   NT  A'              2   voff=80
BA   17   CR         2   TR  4   CH  3   NT  C'            1/2   voff=80
BA   17   CR         2   TR  4   CH  3   NT  A             1/2   voff=80
BA   17   CR         2   TR  4   CH  3   NT  F             1/2   voff=80
BA   17   CR         2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   17   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   17   CR    2+1/24   TR  5   CH  2   NT  C'            1/2   voff=80
BA   17   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   17   CR     2+2/3   TR  4   CH  3   NT  B             1/2   voff=80
BA   17   CR     2+2/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   17   CR     2+2/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   17   CR   2+17/24   TR  5   CH  2   NT  B             1/2   voff=80
BA   17   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   17   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   17   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   17   CR     3+1/3   TR  4   CH  3   NT  C'            1/2   voff=80
BA   17   CR     3+1/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   17   CR     3+1/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   17   CR     3+3/8   TR  5   CH  2   NT  A             5/8   voff=80
BA   17   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   17   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA   18   CR         0   TR  3   CH  4   NT  B'              2   voff=80
BA   18   CR         0   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   18   CR         0   TR  4   CH  3   NT  B           1+7/8   voff=80
BA   18   CR         0   TR  4   CH  3   NT  G           1+7/8   voff=80
BA   18   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA   18   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   18   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR      1/24   TR  5   CH  2   NT  B               2   voff=80
BA   18   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   18   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR         1   TR  7   CH  7   NT  F--           1/4   voff=80
BA   18   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   18   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   18   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   18   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   18   CR         2   TR  3   CH  4   NT  D''             2   voff=80
BA   18   CR         2   TR  4   CH  3   NT  G'          1+7/8   voff=80
BA   18   CR         2   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   18   CR         2   TR  4   CH  3   NT  B           1+7/8   voff=80
BA   18   CR         2   TR  7   CH  7   NT  F--           1/2   voff=80
BA   18   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   18   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR    2+1/24   TR  5   CH  2   NT  G               1   voff=80
BA   18   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   18   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   18   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   18   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   18   CR    3+1/24   TR  5   CH  2   NT  F             1/8   voff=80
BA   18   CR    3+1/12   TR  5   CH  2   NT  E             1/8   voff=80
BA   18   CR     3+1/8   TR  5   CH  2   NT  D             1/8   voff=80
BA   18   CR     3+1/6   TR  5   CH  2   NT  C             1/8   voff=80
BA   18   CR    3+5/24   TR  5   CH  2   NT  B-            1/8   voff=80
BA   18   CR     3+1/4   TR  5   CH  2   NT  A-            1/8   voff=80
BA   18   CR    3+7/24   TR  5   CH  2   NT  G-            1/8   voff=80
BA   18   CR     3+1/3   TR  5   CH  2   NT  F-            1/8   voff=80
BA   18   CR     3+3/8   TR  5   CH  2   NT  E-            1/8   voff=80
BA   18   CR    3+5/12   TR  5   CH  2   NT  F-           1/24   voff=80
BA   18   CR   3+11/24   TR  5   CH  2   NT  G-            1/8   voff=80
BA   18   CR     3+1/2   TR  5   CH  2   NT  A-            1/8   voff=80
BA   18   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   18   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   18   CR   3+13/24   TR  5   CH  2   NT  B-            1/8   voff=80
BA   18   CR    3+7/12   TR  5   CH  2   NT  C             1/8   voff=80
BA   18   CR     3+5/8   TR  5   CH  2   NT  D             1/8   voff=80
BA   18   CR     3+2/3   TR  5   CH  2   NT  E             1/8   voff=80
BA   18   CR   3+17/24   TR  5   CH  2   NT  F             1/8   voff=80
BA   18   CR     3+3/4   TR  5   CH  2   NT  G             1/8   voff=80
BA   18   CR   3+19/24   TR  5   CH  2   NT  A             1/8   voff=80
BA   18   CR     3+5/6   TR  5   CH  2   NT  B             1/8   voff=80
BA   18   CR     3+7/8   TR  5   CH  2   NT  C'            1/8   voff=80
BA   18   CR   3+11/12   TR  5   CH  2   NT  D'            1/8   voff=80
BA   18   CR   3+23/24   TR  5   CH  2   NT  E'           1/12   voff=80

BA   19   CR         0   TR  3   CH  4   NT  C''             2   voff=80
BA   19   CR         0   TR  4   CH  3   NT  C'          1+7/8   voff=80
BA   19   CR         0   TR  4   CH  3   NT  A           1+7/8   voff=80
BA   19   CR         0   TR  4   CH  3   NT  F           1+7/8   voff=80
BA   19   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   19   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   19   CR      1/24   TR  5   CH  2   NT  F'          1+3/4   voff=80
BA   19   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   19   CR         1   TR  7   CH  7   NT  F--           1/4   voff=80
BA   19   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   19   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   19   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   19   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   19   CR         2   TR  3   CH  4   NT  A'              2   voff=80
BA   19   CR         2   TR  4   CH  3   NT  C'            1/2   voff=80
BA   19   CR         2   TR  4   CH  3   NT  A             1/2   voff=80
BA   19   CR         2   TR  4   CH  3   NT  F             1/2   voff=80
BA   19   CR         2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   19   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   19   CR    2+1/24   TR  5   CH  2   NT  F'            1/2   voff=80
BA   19   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   19   CR     2+2/3   TR  4   CH  3   NT  B             1/2   voff=80
BA   19   CR     2+2/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   19   CR     2+2/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   19   CR   2+17/24   TR  5   CH  2   NT  E'            1/2   voff=80
BA   19   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   19   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   19   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   19   CR     3+1/3   TR  4   CH  3   NT  C'            1/2   voff=80
BA   19   CR     3+1/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   19   CR     3+1/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   19   CR     3+3/8   TR  5   CH  2   NT  D'            1/2   voff=80
BA   19   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   19   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA   20   CR         0   TR  3   CH  4   NT  B'              2   voff=80
BA   20   CR         0   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   20   CR         0   TR  4   CH  3   NT  B           1+7/8   voff=80
BA   20   CR         0   TR  4   CH  3   NT  G           1+7/8   voff=80
BA   20   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   20   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   20   CR      1/24   TR  5   CH  2   NT  D'            1/2   voff=80
BA   20   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   20   CR     17/24   TR  5   CH  2   NT  C'            1/2   voff=80
BA   20   CR         1   TR  7   CH  7   NT  F--           1/4   voff=80
BA   20   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   20   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   20   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR     1+3/8   TR  5   CH  2   NT  B             1/2   voff=80
BA   20   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   20   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   20   CR         2   TR  3   CH  4   NT  D''             2   voff=80
BA   20   CR         2   TR  4   CH  3   NT  G'          1+7/8   voff=80
BA   20   CR         2   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   20   CR         2   TR  4   CH  3   NT  B           1+7/8   voff=80
BA   20   CR         2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   20   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   20   CR    2+1/24   TR  5   CH  2   NT  A             1/2   voff=80
BA   20   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   20   CR   2+17/24   TR  5   CH  2   NT  B             1/2   voff=80
BA   20   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   20   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   20   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   20   CR     3+3/8   TR  5   CH  2   NT  C'            1/2   voff=80
BA   20   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   20   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA   21   CR         0   TR  3   CH  4   NT  C''             2   voff=80
BA   21   CR         0   TR  4   CH  3   NT  C'          1+7/8   voff=80
BA   21   CR         0   TR  4   CH  3   NT  A           1+7/8   voff=80
BA   21   CR         0   TR  4   CH  3   NT  F           1+7/8   voff=80
BA   21   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   21   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   21   CR      1/24   TR  5   CH  2   NT  C'          1+3/4   voff=80
BA   21   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   21   CR         1   TR  7   CH  7   NT  F--           1/4   voff=80
BA   21   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   21   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   21   CR     1+1/4   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   21   CR     1+3/4   TR  7   CH  7   NT  F---          1/4   voff=80
BA   21   CR         2   TR  3   CH  4   NT  A'              2   voff=80
BA   21   CR         2   TR  4   CH  3   NT  C'            1/2   voff=80
BA   21   CR         2   TR  4   CH  3   NT  A             1/2   voff=80
BA   21   CR         2   TR  4   CH  3   NT  F             1/2   voff=80
BA   21   CR         2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   21   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   21   CR    2+1/24   TR  5   CH  2   NT  C'            1/2   voff=80
BA   21   CR     2+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   21   CR     2+2/3   TR  4   CH  3   NT  B             1/2   voff=80
BA   21   CR     2+2/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   21   CR     2+2/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   21   CR   2+17/24   TR  5   CH  2   NT  D'            1/2   voff=80
BA   21   CR         3   TR  7   CH  7   NT  F--           1/2   voff=80
BA   21   CR         3   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   21   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA   21   CR     3+1/3   TR  4   CH  3   NT  C'            1/2   voff=80
BA   21   CR     3+1/3   TR  4   CH  3   NT  A             1/2   voff=80
BA   21   CR     3+1/3   TR  4   CH  3   NT  F             1/2   voff=80
BA   21   CR     3+3/8   TR  5   CH  2   NT  E'            1/2   voff=80
BA   21   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA   21   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA   22   CR         0   TR  3   CH  4   NT  B'              2   voff=80
BA   22   CR         0   TR  4   CH  3   NT  D'          1+7/8   voff=80
BA   22   CR         0   TR  4   CH  3   NT  A           1+7/8   voff=80
BA   22   CR         0   TR  4   CH  3   NT  E           1+7/8   voff=80
BA   22   CR         0   TR  7   CH  7   NT  E---          1/2   voff=80
BA   22   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   22   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA   22   CR      1/24   TR  5   CH  2   NT  E'              3   voff=80
BA   22   CR      1/24   TR  5   CH  2   NT  B               3   voff=80
BA   22   CR      1/24   TR  5   CH  2   NT  A               2   voff=80
BA   22   CR       1/2   TR  7   CH  7   NT  E---          1/2   voff=80
BA   22   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   22   CR         1   TR  7   CH  7   NT  E--           1/4   voff=80
BA   22   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA   22   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA   22   CR     1+1/4   TR  7   CH  7   NT  E---          1/2   voff=80
BA   22   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA   22   CR     1+3/4   TR  7   CH  7   NT  E---          1/4   voff=80
