
BA    1   CR         0   TR  0   CH 16   Tempo 170
BA    1   CR         0   TR  0   CH 16   Text type 3: ""
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 5, crotchets/32ndnote 98
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piste 1"
BA   12   CR  3+23/160   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR  3+73/480   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR  3+73/480   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+13/80   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR   3+13/80   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR  3+41/240   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR  3+41/240   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR  3+43/240   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR  3+43/240   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR  3+91/480   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR  3+91/480   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+19/96   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR   3+19/96   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR    3+5/24   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR    3+5/24   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+13/60   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR   3+13/60   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR 3+109/480   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+109/480   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR 3+113/480   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+113/480   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR  3+59/240   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR  3+59/240   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR     3+1/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   12   CR  3+61/240   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR  3+61/240   TR  8   CH 15   ST &EE &00 &40
BA   12   CR   3+21/80   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR   3+21/80   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+131/480   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR 3+131/480   TR  8   CH 15   ST &EE &00 &41
BA   12   CR    3+9/32   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR    3+9/32   TR  8   CH 15   ST &EE &00 &42
BA   12   CR    3+7/24   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR    3+7/24   TR  8   CH 15   ST &EE &00 &43
BA   12   CR    3+3/10   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR    3+3/10   TR  8   CH 15   ST &EE &00 &43
BA   12   CR 3+149/480   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR 3+149/480   TR  8   CH 15   ST &EE &00 &44
BA   12   CR  3+51/160   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR  3+51/160   TR  8   CH 15   ST &EE &00 &44
BA   12   CR  3+79/240   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR  3+79/240   TR  8   CH 15   ST &EE &00 &44
BA   12   CR   3+27/80   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR   3+27/80   TR  8   CH 15   ST &EE &00 &44
BA   12   CR  3+83/240   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR  3+83/240   TR  8   CH 15   ST &EE &00 &44
BA   12   CR  3+57/160   TR  3   CH  6   ST &E5 &00 &44
BA   12   CR  3+57/160   TR  8   CH 15   ST &EE &00 &43
BA   12   CR   3+35/96   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR   3+35/96   TR  8   CH 15   ST &EE &00 &43
BA   12   CR     3+3/8   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR     3+3/8   TR  8   CH 15   ST &EE &00 &42
BA   12   CR   3+23/60   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR   3+23/60   TR  8   CH 15   ST &EE &00 &41
BA   12   CR  3+63/160   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR  3+63/160   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+193/480   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR 3+193/480   TR  8   CH 15   ST &EE &00 &40
BA   12   CR 3+197/480   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR 3+197/480   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR 3+101/240   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+101/240   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR 3+103/240   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+103/240   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR 3+211/480   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR 3+211/480   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR   3+43/96   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR   3+43/96   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR   3+11/24   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR   3+11/24   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR    3+7/15   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR    3+7/15   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+19/40   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR   3+19/40   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR 3+233/480   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR 3+233/480   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR  3+79/160   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR  3+79/160   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR     3+1/2   TR  2   CH  3   NT  E-            1/4   voff=80
BA   12   CR     3+1/2   TR  2   CH  3   NT  E--           1/4   voff=80
BA   12   CR     3+1/2   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   12   CR     3+1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA   12   CR 3+121/240   TR  3   CH  6   ST &E5 &00 &3C
BA   12   CR 3+121/240   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR   3+41/80   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR   3+41/80   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR 3+251/480   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+251/480   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR   3+17/32   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR   3+17/32   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR   3+13/24   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR   3+13/24   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR   3+11/20   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR   3+11/20   TR  8   CH 15   ST &EE &00 &40
BA   12   CR  3+67/120   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR  3+67/120   TR  8   CH 15   ST &EE &00 &41
BA   12   CR  3+91/160   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR  3+91/160   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+277/480   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR 3+277/480   TR  8   CH 15   ST &EE &00 &42
BA   12   CR   3+47/80   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR   3+47/80   TR  8   CH 15   ST &EE &00 &43
BA   12   CR 3+143/240   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR 3+143/240   TR  8   CH 15   ST &EE &00 &43
BA   12   CR  3+97/160   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR  3+97/160   TR  8   CH 15   ST &EE &00 &43
BA   12   CR   3+59/96   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR   3+59/96   TR  8   CH 15   ST &EE &00 &44
BA   12   CR     3+5/8   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR     3+5/8   TR  8   CH 15   ST &EE &00 &44
BA   12   CR   3+19/30   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR   3+19/30   TR  8   CH 15   ST &EE &00 &44
BA   12   CR  3+77/120   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR  3+77/120   TR  8   CH 15   ST &EE &00 &43
BA   12   CR 3+313/480   TR  3   CH  6   ST &E5 &00 &43
BA   12   CR 3+313/480   TR  8   CH 15   ST &EE &00 &43
BA   12   CR 3+317/480   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR 3+317/480   TR  8   CH 15   ST &EE &00 &43
BA   12   CR 3+161/240   TR  3   CH  6   ST &E5 &00 &42
BA   12   CR 3+161/240   TR  8   CH 15   ST &EE &00 &42
BA   12   CR 3+163/240   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+163/240   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+331/480   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+331/480   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+67/96   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR   3+67/96   TR  8   CH 15   ST &EE &00 &40
BA   12   CR 3+113/160   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR 3+113/160   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR   3+43/60   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR   3+43/60   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR   3+29/40   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR   3+29/40   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR 3+353/480   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+353/480   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR 3+119/160   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR 3+119/160   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR     3+3/4   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA   12   CR 3+181/240   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR 3+181/240   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR   3+61/80   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR   3+61/80   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+37/48   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR   3+37/48   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR   3+25/32   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR   3+25/32   TR  8   CH 15   ST &EE &00 &3C
BA   12   CR 3+379/480   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR 3+379/480   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR     3+4/5   TR  3   CH  6   ST &E5 &00 &3D
BA   12   CR     3+4/5   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR  3+97/120   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR  3+97/120   TR  8   CH 15   ST &EE &00 &3D
BA   12   CR 3+131/160   TR  3   CH  6   ST &E5 &00 &3E
BA   12   CR 3+131/160   TR  8   CH 15   ST &EE &00 &3E
BA   12   CR 3+397/480   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR 3+397/480   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR   3+67/80   TR  3   CH  6   ST &E5 &00 &3F
BA   12   CR   3+67/80   TR  8   CH 15   ST &EE &00 &3F
BA   12   CR 3+203/240   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR 3+203/240   TR  8   CH 15   ST &EE &00 &40
BA   12   CR   3+41/48   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR   3+41/48   TR  8   CH 15   ST &EE &00 &40
BA   12   CR   3+83/96   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR   3+83/96   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+419/480   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+419/480   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+53/60   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR   3+53/60   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+107/120   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+107/120   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+433/480   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+433/480   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+437/480   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+437/480   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+221/240   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+221/240   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+223/240   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+223/240   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+15/16   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR   3+15/16   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+91/96   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR   3+91/96   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+153/160   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR 3+153/160   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+29/30   TR  3   CH  6   ST &E5 &00 &41
BA   12   CR   3+29/30   TR  8   CH 15   ST &EE &00 &41
BA   12   CR   3+39/40   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR   3+39/40   TR  8   CH 15   ST &EE &00 &41
BA   12   CR 3+473/480   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR 3+473/480   TR  8   CH 15   ST &EE &00 &40
BA   12   CR 3+159/160   TR  3   CH  6   ST &E5 &00 &40
BA   12   CR 3+159/160   TR  8   CH 15   ST &EE &00 &40

BA   13   CR         0   TR  2   CH  3   NT  E-            1/4   voff=80
BA   13   CR         0   TR  2   CH  3   NT  E--           1/4   voff=80
BA   13   CR         0   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR         0   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR         0   TR  3   CH  6   NT  Bb'             4   voff=80
BA   13   CR         0   TR  3   CH  6   NT  F#'             4   voff=80
BA   13   CR         0   TR  3   CH  6   NT  D'              4   voff=80
BA   13   CR         0   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   13   CR         0   TR  4   CH 10   NT  B---          1/4   voff=80
BA   13   CR         0   TR  8   CH 15   ST &EE &00 &40
BA   13   CR         0   TR  8   CH 15   ST &EE &00 &40
BA   13   CR         0   TR  8   CH 15   NT  Bb'             4   voff=80
BA   13   CR         0   TR  8   CH 15   NT  F#'             4   voff=80
BA   13   CR         0   TR  8   CH 15   NT  D'              4   voff=80
BA   13   CR     1/120   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     1/120   TR  8   CH 15   ST &EE &00 &40
BA   13   CR     3/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     3/160   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    13/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    13/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR      3/80   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      3/80   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    11/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    11/240   TR  8   CH 15   ST &EE &00 &40
BA   13   CR     9/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     9/160   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR    31/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    31/480   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR      3/40   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      3/40   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR      1/12   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      1/12   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR    11/120   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    11/120   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR    49/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    49/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    53/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    53/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    29/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    29/240   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    31/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    31/240   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    67/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    67/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    71/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    71/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR      5/32   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      5/32   TR  8   CH 15   ST &EE &00 &40
BA   13   CR       1/6   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR       1/6   TR  8   CH 15   ST &EE &00 &40
BA   13   CR      7/40   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      7/40   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    89/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    89/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    31/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    31/160   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    49/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    49/240   TR  8   CH 15   ST &EE &00 &41
BA   13   CR     17/80   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     17/80   TR  8   CH 15   ST &EE &00 &41
BA   13   CR    53/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    53/240   TR  8   CH 15   ST &EE &00 &41
BA   13   CR    37/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    37/160   TR  8   CH 15   ST &EE &00 &41
BA   13   CR     23/96   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     23/96   TR  8   CH 15   ST &EE &00 &41
BA   13   CR       1/4   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR       1/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   13   CR       1/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA   13   CR       1/4   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    31/120   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    31/120   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    43/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    43/160   TR  8   CH 15   ST &EE &00 &40
BA   13   CR   133/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR   133/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR     23/80   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     23/80   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    71/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    71/240   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    73/240   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    73/240   TR  8   CH 15   ST &EE &00 &40
BA   13   CR   151/480   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR   151/480   TR  8   CH 15   ST &EE &00 &41
BA   13   CR     31/96   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR     31/96   TR  8   CH 15   ST &EE &00 &41
BA   13   CR       1/3   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR       1/3   TR  8   CH 15   ST &EE &00 &42
BA   13   CR    41/120   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR    41/120   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   169/480   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR   169/480   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   173/480   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR   173/480   TR  8   CH 15   ST &EE &00 &43
BA   13   CR    89/240   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR    89/240   TR  8   CH 15   ST &EE &00 &43
BA   13   CR    91/240   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR    91/240   TR  8   CH 15   ST &EE &00 &43
BA   13   CR     31/80   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR     31/80   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   191/480   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR   191/480   TR  8   CH 15   ST &EE &00 &42
BA   13   CR     13/32   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR     13/32   TR  8   CH 15   ST &EE &00 &42
BA   13   CR      5/12   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR      5/12   TR  8   CH 15   ST &EE &00 &41
BA   13   CR     17/40   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR     17/40   TR  8   CH 15   ST &EE &00 &41
BA   13   CR   209/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR   209/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    71/160   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    71/160   TR  8   CH 15   ST &EE &00 &40
BA   13   CR   217/480   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR   217/480   TR  8   CH 15   ST &EE &00 &40
BA   13   CR     37/80   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR     37/80   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR   113/240   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR   113/240   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR    77/160   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR    77/160   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR     47/96   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR     47/96   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR       1/2   TR  2   CH  3   NT  F-            1/4   voff=80
BA   13   CR       1/2   TR  2   CH  3   NT  F--           1/4   voff=80
BA   13   CR       1/2   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR       1/2   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   13   CR       1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA   13   CR       1/2   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR    61/120   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR    61/120   TR  8   CH 15   ST &EE &00 &3D
BA   13   CR     31/60   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR     31/60   TR  8   CH 15   ST &EE &00 &3D
BA   13   CR   253/480   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR   253/480   TR  8   CH 15   ST &EE &00 &3D
BA   13   CR   257/480   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR   257/480   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR   131/240   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR   131/240   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR   133/240   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR   133/240   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR   271/480   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR   271/480   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR     55/96   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR     55/96   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR      7/12   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR      7/12   TR  8   CH 15   ST &EE &00 &40
BA   13   CR    71/120   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR    71/120   TR  8   CH 15   ST &EE &00 &40
BA   13   CR       3/5   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR       3/5   TR  8   CH 15   ST &EE &00 &41
BA   13   CR   293/480   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR   293/480   TR  8   CH 15   ST &EE &00 &42
BA   13   CR    99/160   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR    99/160   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   151/240   TR  3   CH  6   ST &E5 &00 &43
BA   13   CR   151/240   TR  8   CH 15   ST &EE &00 &43
BA   13   CR     51/80   TR  3   CH  6   ST &E5 &00 &43
BA   13   CR     51/80   TR  8   CH 15   ST &EE &00 &44
BA   13   CR   311/480   TR  3   CH  6   ST &E5 &00 &44
BA   13   CR   311/480   TR  8   CH 15   ST &EE &00 &44
BA   13   CR     21/32   TR  3   CH  6   ST &E5 &00 &44
BA   13   CR     21/32   TR  8   CH 15   ST &EE &00 &44
BA   13   CR       2/3   TR  3   CH  6   ST &E5 &00 &44
BA   13   CR       2/3   TR  8   CH 15   ST &EE &00 &44
BA   13   CR     27/40   TR  3   CH  6   ST &E5 &00 &44
BA   13   CR     27/40   TR  8   CH 15   ST &EE &00 &44
BA   13   CR     41/60   TR  3   CH  6   ST &E5 &00 &44
BA   13   CR     41/60   TR  8   CH 15   ST &EE &00 &44
BA   13   CR   111/160   TR  3   CH  6   ST &E5 &00 &43
BA   13   CR   111/160   TR  8   CH 15   ST &EE &00 &44
BA   13   CR   337/480   TR  3   CH  6   ST &E5 &00 &43
BA   13   CR   337/480   TR  8   CH 15   ST &EE &00 &43
BA   13   CR     57/80   TR  3   CH  6   ST &E5 &00 &42
BA   13   CR     57/80   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   173/240   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR   173/240   TR  8   CH 15   ST &EE &00 &42
BA   13   CR   117/160   TR  3   CH  6   ST &E5 &00 &41
BA   13   CR   117/160   TR  8   CH 15   ST &EE &00 &41
BA   13   CR     71/96   TR  3   CH  6   ST &E5 &00 &40
BA   13   CR     71/96   TR  8   CH 15   ST &EE &00 &40
BA   13   CR   359/480   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR   359/480   TR  8   CH 15   ST &EE &00 &3F
BA   13   CR       3/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   13   CR       3/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA   13   CR    91/120   TR  3   CH  6   ST &E5 &00 &3F
BA   13   CR    91/120   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR     23/30   TR  3   CH  6   ST &E5 &00 &3E
BA   13   CR     23/30   TR  8   CH 15   ST &EE &00 &3E
BA   13   CR   373/480   TR  3   CH  6   ST &E5 &00 &3D
BA   13   CR   373/480   TR  8   CH 15   ST &EE &00 &3D
BA   13   CR   377/480   TR  3   CH  6   ST &E5 &00 &3D
BA   13   CR   377/480   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR   191/240   TR  3   CH  6   ST &E5 &00 &3C
BA   13   CR   191/240   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR   193/240   TR  3   CH  6   ST &E5 &00 &3C
BA   13   CR   193/240   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR     13/16   TR  3   CH  6   ST &E5 &00 &3C
BA   13   CR     13/16   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR     79/96   TR  3   CH  6   ST &E5 &00 &3C
BA   13   CR     79/96   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR   133/160   TR  3   CH  6   ST &E5 &00 &3C
BA   13   CR   133/160   TR  8   CH 15   ST &EE &00 &3C
BA   13   CR   101/120   TR  3   CH  6   ST &E5 &00 &3D
BA   13   CR   101/120   TR  8   CH 15   ST &EE &00 &3C
