
BA    1   CR         0   TR  0   CH 16   Tempo 95
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "bass"
BA   33   CR         0   TR  2   CH  2   Instrument 71
BA   33   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   33   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   33   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   33   CR         0   TR  3   CH  3   ST &B2 &0A &73
BA   33   CR         0   TR  3   CH  3   Channel volume 64
BA   33   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   33   CR         0   TR  3   CH  3   Instrument 71
BA   33   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   33   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   33   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   33   CR         0   TR  4   CH  4   ST &B3 &0A &40
BA   33   CR         0   TR  4   CH  4   Channel volume 92
BA   33   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   33   CR         0   TR  4   CH  4   Instrument 59
BA   33   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   33   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   33   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   33   CR         0   TR  5   CH  5   ST &B4 &0A &50
BA   33   CR         0   TR  5   CH  5   Channel volume 51
BA   33   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   33   CR         0   TR  5   CH  5   Instrument 73
BA   33   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   33   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   33   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   33   CR         0   TR  6   CH  6   ST &B5 &0A &30
BA   33   CR         0   TR  6   CH  6   Channel volume 51
BA   33   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   33   CR         0   TR  6   CH  6   Instrument 61
BA   33   CR         0   TR  7   CH 10   ST &B9 &65 &00
BA   33   CR         0   TR  7   CH 10   ST &B9 &64 &00
BA   33   CR         0   TR  7   CH 10   ST &B9 &06 &0C
BA   33   CR         0   TR  7   CH 10   ST &B9 &0A &40
BA   33   CR         0   TR  7   CH 10   Channel volume 76
BA   33   CR         0   TR  7   CH 10   ST &E9 &00 &40
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &0A &5A
BA   33   CR      1/96   TR  1   CH  1   Channel volume 90
BA   33   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   33   CR      1/96   TR  1   CH  1   Instrument 33
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   33   CR      1/96   TR  1   CH  1   ST &B0 &0A &5A
BA   33   CR      1/96   TR  1   CH  1   Channel volume 90
BA   33   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   33   CR      1/96   TR  1   CH  1   Instrument 33
BA   33   CR      1/96   TR  1   CH 16   End of track
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &0A &0D
BA   33   CR      1/96   TR  2   CH  2   Channel volume 64
BA   33   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   33   CR      1/96   TR  2   CH  2   Instrument 71
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   33   CR      1/96   TR  2   CH  2   ST &B1 &0A &0D
BA   33   CR      1/96   TR  2   CH  2   Channel volume 64
BA   33   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   33   CR      1/96   TR  2   CH  2   Instrument 71
BA   33   CR      1/96   TR  2   CH 16   End of track
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &0A &73
BA   33   CR      1/96   TR  3   CH  3   Channel volume 64
BA   33   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   33   CR      1/96   TR  3   CH  3   Instrument 71
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   33   CR      1/96   TR  3   CH  3   ST &B2 &0A &73
BA   33   CR      1/96   TR  3   CH  3   Channel volume 64
BA   33   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   33   CR      1/96   TR  3   CH  3   Instrument 71
BA   33   CR      1/96   TR  3   CH 16   End of track
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &0A &40
BA   33   CR      1/96   TR  4   CH  4   Channel volume 92
BA   33   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   33   CR      1/96   TR  4   CH  4   Instrument 59
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   33   CR      1/96   TR  4   CH  4   ST &B3 &0A &40
BA   33   CR      1/96   TR  4   CH  4   Channel volume 92
BA   33   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   33   CR      1/96   TR  4   CH  4   Instrument 59
BA   33   CR      1/96   TR  4   CH 16   End of track
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &0A &50
BA   33   CR      1/96   TR  5   CH  5   Channel volume 51
BA   33   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   33   CR      1/96   TR  5   CH  5   Instrument 73
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   33   CR      1/96   TR  5   CH  5   ST &B4 &0A &50
BA   33   CR      1/96   TR  5   CH  5   Channel volume 51
BA   33   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   33   CR      1/96   TR  5   CH  5   Instrument 73
BA   33   CR      1/96   TR  5   CH 16   End of track
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &0A &30
BA   33   CR      1/96   TR  6   CH  6   Channel volume 51
BA   33   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   33   CR      1/96   TR  6   CH  6   Instrument 61
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   33   CR      1/96   TR  6   CH  6   ST &B5 &0A &30
BA   33   CR      1/96   TR  6   CH  6   Channel volume 51
BA   33   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   33   CR      1/96   TR  6   CH  6   Instrument 61
BA   33   CR      1/96   TR  6   CH 16   End of track
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &65 &00
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &64 &00
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &06 &0C
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &0A &40
BA   33   CR      1/96   TR  7   CH 10   Channel volume 76
BA   33   CR      1/96   TR  7   CH 10   ST &E9 &00 &40
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &65 &00
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &64 &00
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &06 &0C
BA   33   CR      1/96   TR  7   CH 10   ST &B9 &0A &40
BA   33   CR      1/96   TR  7   CH 10   Channel volume 76
BA   33   CR      1/96   TR  7   CH 10   ST &E9 &00 &40
BA   33   CR      1/96   TR  7   CH 16   End of track
