
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tremelo Strings Pan Right"
BA    5   CR     29/32   TR 11   CH 11   ST &BA &0A &19
BA    5   CR     11/12   TR 11   CH 11   ST &BA &0A &18
BA    5   CR     89/96   TR 11   CH 11   ST &BA &0A &17
BA    5   CR     15/16   TR 11   CH 11   ST &BA &0A &16
BA    5   CR     15/16   TR 11   CH 11   ST &EA &63 &3E
BA    5   CR     91/96   TR 11   CH 11   ST &BA &0A &15
BA    5   CR     23/24   TR 11   CH 11   ST &BA &0A &14
BA    5   CR     31/32   TR 11   CH 11   ST &BA &0A &13
BA    5   CR     47/48   TR 11   CH 11   ST &BA &0A &12
BA    5   CR     47/48   TR 11   CH 11   ST &EA &5D &3E
BA    5   CR     95/96   TR 11   CH 11   ST &BA &0A &11
BA    5   CR         1   TR  1   CH  1   Channel volume 28
BA    5   CR         1   TR  1   CH  1   NT  E'        2+95/96   voff=76
BA    5   CR         1   TR  1   CH  1   NT  F         2+95/96   von=127   voff=127
BA    5   CR         1   TR  1   CH  1   NT  E         2+95/96   von=85   voff=85
BA    5   CR         1   TR  1   CH  1   NT  A-        2+95/96   von=127   voff=127
BA    5   CR         1   TR  2   CH  2   Channel volume 38
BA    5   CR         1   TR  2   CH  2   NT  A-        2+95/96   voff=85
BA    5   CR         1   TR  2   CH  2   NT  F         2+95/96   voff=85
BA    5   CR         1   TR  3   CH  3   Channel volume 42
BA    5   CR         1   TR  3   CH  3   NT  G#'       2+95/96   von=124   voff=124
BA    5   CR         1   TR  6   CH  6   NT  A--         59/96   von=91   voff=91
BA    5   CR         1   TR  6   CH  6   NT  A-          11/96   voff=99
BA    5   CR         1   TR  7   CH  7   NT  Eb          23/96   von=105   voff=105
BA    5   CR         1   TR  8   CH  8   NT  Eb          23/96   von=105   voff=105
BA    5   CR         1   TR 10   CH 10   NT  A---        23/96   von=66   voff=66
BA    5   CR         1   TR 11   CH 11   ST &BA &0A &10
BA    5   CR         1   TR 12   CH 12   ST &BB &0A &6E
BA    5   CR         1   TR 12   CH 12   NT  F#        2+95/96   von=111   voff=111
BA    5   CR         1   TR 13   CH 13   NT  A---        23/96   von=91   voff=91
BA    5   CR    1+1/96   TR 11   CH 11   ST &BA &0A &11
BA    5   CR    1+1/96   TR 11   CH 11   ST &EA &56 &3E
BA    5   CR    1+1/48   TR 11   CH 11   ST &BA &0A &12
BA    5   CR    1+1/48   TR 12   CH 12   ST &BB &0A &6D
BA    5   CR    1+1/32   TR 11   CH 11   ST &BA &0A &13
BA    5   CR    1+1/32   TR 12   CH 12   ST &BB &0A &6C
BA    5   CR    1+1/24   TR  1   CH  1   Channel volume 29
BA    5   CR    1+1/24   TR 11   CH 11   ST &BA &0A &14
BA    5   CR    1+1/24   TR 12   CH 12   ST &BB &0A &6B
BA    5   CR    1+5/96   TR  2   CH  2   Channel volume 39
BA    5   CR    1+5/96   TR  3   CH  3   Channel volume 43
BA    5   CR    1+5/96   TR 11   CH 11   ST &BA &0A &15
BA    5   CR    1+5/96   TR 11   CH 11   ST &EA &4F &3E
BA    5   CR    1+5/96   TR 12   CH 12   ST &BB &0A &6A
BA    5   CR    1+1/16   TR 11   CH 11   ST &BA &0A &16
BA    5   CR    1+1/16   TR 12   CH 12   ST &BB &0A &69
BA    5   CR    1+7/96   TR  1   CH  1   Channel volume 30
BA    5   CR    1+7/96   TR 11   CH 11   ST &BA &0A &17
BA    5   CR    1+7/96   TR 12   CH 12   ST &BB &0A &68
BA    5   CR    1+1/12   TR 11   CH 11   ST &BA &0A &18
BA    5   CR    1+1/12   TR 12   CH 12   ST &BB &0A &67
BA    5   CR    1+3/32   TR  2   CH  2   Channel volume 40
BA    5   CR    1+3/32   TR  3   CH  3   Channel volume 44
BA    5   CR    1+3/32   TR 11   CH 11   ST &BA &0A &19
BA    5   CR    1+3/32   TR 11   CH 11   ST &EA &48 &3E
BA    5   CR    1+3/32   TR 12   CH 12   ST &BB &0A &66
BA    5   CR    1+5/48   TR  1   CH  1   Channel volume 31
BA    5   CR    1+5/48   TR 11   CH 11   ST &BA &0A &1A
BA    5   CR    1+5/48   TR 12   CH 12   ST &BB &0A &65
BA    5   CR   1+11/96   TR 11   CH 11   ST &BA &0A &1B
BA    5   CR   1+11/96   TR 12   CH 12   ST &BB &0A &64
BA    5   CR     1+1/8   TR  6   CH  6   NT  E-          59/96   von=93   voff=93
BA    5   CR     1+1/8   TR 11   CH 11   ST &BA &0A &1C
BA    5   CR     1+1/8   TR 12   CH 12   ST &EB &56 &3E
BA    5   CR     1+1/8   TR 12   CH 12   ST &BB &0A &63
BA    5   CR   1+13/96   TR  1   CH  1   Channel volume 32
BA    5   CR   1+13/96   TR  2   CH  2   Channel volume 41
BA    5   CR   1+13/96   TR  3   CH  3   Channel volume 45
BA    5   CR   1+13/96   TR 11   CH 11   ST &BA &0A &1D
BA    5   CR   1+13/96   TR 11   CH 11   ST &EA &41 &3E
BA    5   CR   1+13/96   TR 12   CH 12   ST &BB &0A &62
BA    5   CR    1+7/48   TR 11   CH 11   ST &BA &0A &1E
BA    5   CR    1+7/48   TR 12   CH 12   ST &BB &0A &61
BA    5   CR    1+5/32   TR 11   CH 11   ST &BA &0A &1F
BA    5   CR    1+5/32   TR 12   CH 12   ST &BB &0A &60
BA    5   CR     1+1/6   TR  1   CH  1   Channel volume 33
BA    5   CR     1+1/6   TR 11   CH 11   ST &BA &0A &20
BA    5   CR     1+1/6   TR 12   CH 12   ST &BB &0A &5F
BA    5   CR   1+17/96   TR  2   CH  2   Channel volume 42
BA    5   CR   1+17/96   TR  3   CH  3   Channel volume 46
BA    5   CR   1+17/96   TR 11   CH 11   ST &BA &0A &21
BA    5   CR   1+17/96   TR 11   CH 11   ST &EA &3B &3E
BA    5   CR   1+17/96   TR 12   CH 12   ST &BB &0A &5E
BA    5   CR    1+3/16   TR 11   CH 11   ST &BA &0A &22
BA    5   CR    1+3/16   TR 12   CH 12   ST &BB &0A &5D
BA    5   CR   1+19/96   TR  1   CH  1   Channel volume 34
BA    5   CR   1+19/96   TR 11   CH 11   ST &BA &0A &23
BA    5   CR   1+19/96   TR 12   CH 12   ST &BB &0A &5C
BA    5   CR    1+5/24   TR 11   CH 11   ST &BA &0A &24
BA    5   CR    1+5/24   TR 12   CH 12   ST &BB &0A &5B
BA    5   CR    1+7/32   TR  2   CH  2   Channel volume 43
BA    5   CR    1+7/32   TR  3   CH  3   Channel volume 47
BA    5   CR    1+7/32   TR 11   CH 11   ST &BA &0A &25
BA    5   CR    1+7/32   TR 11   CH 11   ST &EA &34 &3E
BA    5   CR    1+7/32   TR 12   CH 12   ST &BB &0A &5A
BA    5   CR   1+11/48   TR 11   CH 11   ST &BA &0A &26
BA    5   CR   1+11/48   TR 12   CH 12   ST &BB &0A &59
BA    5   CR   1+23/96   TR  1   CH  1   Channel volume 35
BA    5   CR   1+23/96   TR 11   CH 11   ST &BA &0A &27
BA    5   CR   1+23/96   TR 12   CH 12   ST &BB &0A &58
BA    5   CR     1+1/4   TR  3   CH  3   ST &B2 &01 &7F
BA    5   CR     1+1/4   TR  6   CH  6   NT  C#--        59/96   voff=93
BA    5   CR     1+1/4   TR 10   CH 10   NT  A---        23/96   von=38   voff=38
BA    5   CR     1+1/4   TR 11   CH 11   ST &BA &0A &28
BA    5   CR     1+1/4   TR 12   CH 12   ST &EB &34 &3E
BA    5   CR     1+1/4   TR 12   CH 12   ST &BB &0A &57
BA    5   CR   1+25/96   TR  2   CH  2   Channel volume 44
BA    5   CR   1+25/96   TR  3   CH  3   Channel volume 48
BA    5   CR   1+25/96   TR 11   CH 11   ST &BA &0A &29
BA    5   CR   1+25/96   TR 11   CH 11   ST &EA &2D &3E
BA    5   CR   1+25/96   TR 12   CH 12   ST &BB &0A &56
BA    5   CR   1+13/48   TR  1   CH  1   Channel volume 36
BA    5   CR   1+13/48   TR 11   CH 11   ST &BA &0A &2A
BA    5   CR   1+13/48   TR 12   CH 12   ST &BB &0A &55
BA    5   CR    1+9/32   TR 11   CH 11   ST &BA &0A &2B
BA    5   CR    1+9/32   TR 12   CH 12   ST &BB &0A &54
BA    5   CR    1+7/24   TR 11   CH 11   ST &BA &0A &2C
BA    5   CR    1+7/24   TR 12   CH 12   ST &BB &0A &53
BA    5   CR   1+29/96   TR  1   CH  1   Channel volume 37
BA    5   CR   1+29/96   TR  2   CH  2   Channel volume 45
BA    5   CR   1+29/96   TR  3   CH  3   Channel volume 49
BA    5   CR   1+29/96   TR 11   CH 11   ST &BA &0A &2D
BA    5   CR   1+29/96   TR 11   CH 11   ST &EA &26 &3E
BA    5   CR   1+29/96   TR 12   CH 12   ST &BB &0A &52
BA    5   CR    1+5/16   TR 11   CH 11   ST &BA &0A &2E
BA    5   CR    1+5/16   TR 12   CH 12   ST &BB &0A &51
BA    5   CR   1+31/96   TR 11   CH 11   ST &BA &0A &2F
BA    5   CR   1+31/96   TR 12   CH 12   ST &BB &0A &50
BA    5   CR     1+1/3   TR  1   CH  1   Channel volume 38
BA    5   CR     1+1/3   TR 11   CH 11   ST &BA &0A &30
BA    5   CR     1+1/3   TR 11   CH 11   ST &EA &1F &3E
BA    5   CR     1+1/3   TR 12   CH 12   ST &BB &0A &4F
BA    5   CR   1+11/32   TR  2   CH  2   Channel volume 46
BA    5   CR   1+11/32   TR  3   CH  3   Channel volume 50
BA    5   CR   1+11/32   TR 11   CH 11   ST &BA &0A &31
BA    5   CR   1+11/32   TR 12   CH 12   ST &BB &0A &4E
BA    5   CR   1+17/48   TR 11   CH 11   ST &BA &0A &32
BA    5   CR   1+17/48   TR 12   CH 12   ST &BB &0A &4D
BA    5   CR   1+35/96   TR  1   CH  1   Channel volume 39
BA    5   CR   1+35/96   TR 11   CH 11   ST &BA &0A &33
BA    5   CR   1+35/96   TR 12   CH 12   ST &BB &0A &4C
BA    5   CR     1+3/8   TR  6   CH  6   NT  Bb--        59/96   von=87   voff=87
BA    5   CR     1+3/8   TR 11   CH 11   ST &BA &0A &34
BA    5   CR     1+3/8   TR 11   CH 11   ST &EA &18 &3E
BA    5   CR     1+3/8   TR 12   CH 12   ST &EB &1A &3F
BA    5   CR     1+3/8   TR 12   CH 12   ST &BB &0A &4B
BA    5   CR   1+37/96   TR  3   CH  3   Channel volume 51
BA    5   CR   1+37/96   TR 11   CH 11   ST &BA &0A &35
BA    5   CR   1+37/96   TR 12   CH 12   ST &BB &0A &4A
BA    5   CR   1+19/48   TR  1   CH  1   Channel volume 40
BA    5   CR   1+19/48   TR  2   CH  2   Channel volume 47
BA    5   CR   1+19/48   TR 11   CH 11   ST &BA &0A &36
BA    5   CR   1+19/48   TR 12   CH 12   ST &BB &0A &49
BA    5   CR   1+13/32   TR 11   CH 11   ST &BA &0A &37
BA    5   CR   1+13/32   TR 12   CH 12   ST &BB &0A &48
BA    5   CR    1+5/12   TR 11   CH 11   ST &BA &0A &38
BA    5   CR    1+5/12   TR 11   CH 11   ST &EA &12 &3E
BA    5   CR    1+5/12   TR 12   CH 12   ST &BB &0A &47
BA    5   CR   1+41/96   TR 11   CH 11   ST &BA &0A &39
BA    5   CR   1+41/96   TR 12   CH 12   ST &BB &0A &46
BA    5   CR    1+7/16   TR  1   CH  1   Channel volume 41
BA    5   CR    1+7/16   TR  2   CH  2   Channel volume 48
BA    5   CR    1+7/16   TR  3   CH  3   Channel volume 52
BA    5   CR    1+7/16   TR 11   CH 11   ST &BA &0A &3A
BA    5   CR    1+7/16   TR 12   CH 12   ST &BB &0A &45
BA    5   CR   1+43/96   TR 11   CH 11   ST &BA &0A &3B
BA    5   CR   1+43/96   TR 12   CH 12   ST &BB &0A &44
BA    5   CR   1+11/24   TR 11   CH 11   ST &BA &0A &3C
BA    5   CR   1+11/24   TR 11   CH 11   ST &EA &0B &3E
BA    5   CR   1+11/24   TR 12   CH 12   ST &BB &0A &43
BA    5   CR   1+15/32   TR  1   CH  1   Channel volume 42
BA    5   CR   1+15/32   TR 11   CH 11   ST &BA &0A &3D
BA    5   CR   1+15/32   TR 12   CH 12   ST &BB &0A &42
BA    5   CR   1+23/48   TR  2   CH  2   Channel volume 49
BA    5   CR   1+23/48   TR  3   CH  3   Channel volume 53
BA    5   CR   1+23/48   TR 11   CH 11   ST &BA &0A &3E
BA    5   CR   1+23/48   TR 12   CH 12   ST &BB &0A &41
BA    5   CR   1+47/96   TR 11   CH 11   ST &BA &0A &3F
BA    5   CR   1+47/96   TR 12   CH 12   ST &BB &0A &40
BA    5   CR     1+1/2   TR  1   CH  1   Channel volume 43
BA    5   CR     1+1/2   TR  7   CH  7   NT  E           23/96   von=101   voff=101
BA    5   CR     1+1/2   TR  8   CH  8   NT  E           23/96   von=101   voff=101
BA    5   CR     1+1/2   TR 10   CH 10   NT  A---        23/96   von=40   voff=40
BA    5   CR     1+1/2   TR 11   CH 11   ST &BA &0A &40
BA    5   CR     1+1/2   TR 11   CH 11   ST &EA &04 &3E
BA    5   CR     1+1/2   TR 12   CH 12   ST &EB &6A &3E
BA    5   CR     1+1/2   TR 12   CH 12   ST &BB &0A &3F
BA    5   CR     1+1/2   TR 13   CH 13   NT  A---        23/96   von=84   voff=84
BA    5   CR     1+1/2   TR 15   CH 15   NT  B-          11/96   voff=61
BA    5   CR     1+1/2   TR 15   CH 15   NT  Eb-         11/96   von=77   voff=77
BA    5   CR     1+1/2   TR 15   CH 15   NT  Eb          11/96   voff=77
BA    5   CR   1+49/96   TR 11   CH 11   ST &BA &0A &41
BA    5   CR   1+49/96   TR 12   CH 12   ST &BB &0A &3E
BA    5   CR   1+25/48   TR  2   CH  2   Channel volume 50
BA    5   CR   1+25/48   TR  3   CH  3   Channel volume 54
BA    5   CR   1+25/48   TR 11   CH 11   ST &BA &0A &42
BA    5   CR   1+25/48   TR 12   CH 12   ST &BB &0A &3D
BA    5   CR   1+17/32   TR  1   CH  1   Channel volume 44
BA    5   CR   1+17/32   TR 11   CH 11   ST &BA &0A &43
BA    5   CR   1+17/32   TR 12   CH 12   ST &BB &0A &3C
BA    5   CR   1+13/24   TR 11   CH 11   ST &BA &0A &44
BA    5   CR   1+13/24   TR 11   CH 11   ST &EA &7D &3D
BA    5   CR   1+13/24   TR 12   CH 12   ST &BB &0A &3B
BA    5   CR   1+53/96   TR 11   CH 11   ST &BA &0A &45
BA    5   CR   1+53/96   TR 12   CH 12   ST &BB &0A &3A
BA    5   CR    1+9/16   TR  1   CH  1   Channel volume 45
BA    5   CR    1+9/16   TR  2   CH  2   Channel volume 51
BA    5   CR    1+9/16   TR  3   CH  3   Channel volume 55
BA    5   CR    1+9/16   TR 11   CH 11   ST &BA &0A &46
BA    5   CR    1+9/16   TR 12   CH 12   ST &BB &0A &39
BA    5   CR   1+55/96   TR 11   CH 11   ST &BA &0A &47
BA    5   CR   1+55/96   TR 12   CH 12   ST &BB &0A &38
BA    5   CR    1+7/12   TR 11   CH 11   ST &BA &0A &48
BA    5   CR    1+7/12   TR 11   CH 11   ST &EA &76 &3D
BA    5   CR    1+7/12   TR 12   CH 12   ST &BB &0A &37
BA    5   CR   1+19/32   TR  1   CH  1   Channel volume 46
BA    5   CR   1+19/32   TR 11   CH 11   ST &BA &0A &49
BA    5   CR   1+19/32   TR 12   CH 12   ST &BB &0A &36
BA    5   CR   1+29/48   TR  2   CH  2   Channel volume 52
BA    5   CR   1+29/48   TR  3   CH  3   Channel volume 56
BA    5   CR   1+29/48   TR 11   CH 11   ST &BA &0A &4A
BA    5   CR   1+29/48   TR 12   CH 12   ST &BB &0A &35
BA    5   CR   1+59/96   TR 11   CH 11   ST &BA &0A &4B
BA    5   CR   1+59/96   TR 12   CH 12   ST &BB &0A &34
BA    5   CR     1+5/8   TR  6   CH  6   NT  C#-         59/96   von=84   voff=84
BA    5   CR     1+5/8   TR 11   CH 11   ST &BA &0A &4C
BA    5   CR     1+5/8   TR 11   CH 11   ST &EA &6F &3D
BA    5   CR     1+5/8   TR 12   CH 12   ST &EB &71 &3E
BA    5   CR     1+5/8   TR 12   CH 12   ST &BB &0A &33
BA    5   CR   1+61/96   TR  1   CH  1   Channel volume 47
BA    5   CR   1+61/96   TR 11   CH 11   ST &BA &0A &4D
BA    5   CR   1+61/96   TR 12   CH 12   ST &BB &0A &32
BA    5   CR   1+31/48   TR  2   CH  2   Channel volume 53
BA    5   CR   1+31/48   TR  3   CH  3   Channel volume 57
BA    5   CR   1+31/48   TR 11   CH 11   ST &BA &0A &4E
BA    5   CR   1+31/48   TR 12   CH 12   ST &BB &0A &31
BA    5   CR   1+21/32   TR 11   CH 11   ST &BA &0A &4F
BA    5   CR   1+21/32   TR 12   CH 12   ST &BB &0A &30
BA    5   CR     1+2/3   TR  1   CH  1   Channel volume 48
BA    5   CR     1+2/3   TR 11   CH 11   ST &BA &0A &50
BA    5   CR     1+2/3   TR 11   CH 11   ST &EA &69 &3D
BA    5   CR     1+2/3   TR 12   CH 12   ST &BB &0A &2F
BA    5   CR   1+65/96   TR 11   CH 11   ST &BA &0A &51
BA    5   CR   1+65/96   TR 12   CH 12   ST &BB &0A &2E
BA    5   CR   1+11/16   TR  2   CH  2   Channel volume 54
BA    5   CR   1+11/16   TR  3   CH  3   Channel volume 58
BA    5   CR   1+11/16   TR 11   CH 11   ST &BA &0A &52
BA    5   CR   1+11/16   TR 12   CH 12   ST &BB &0A &2D
BA    5   CR   1+67/96   TR  1   CH  1   Channel volume 49
BA    5   CR   1+67/96   TR 11   CH 11   ST &BA &0A &53
BA    5   CR   1+67/96   TR 11   CH 11   ST &EA &62 &3D
BA    5   CR   1+67/96   TR 12   CH 12   ST &BB &0A &2C
BA    5   CR   1+17/24   TR 11   CH 11   ST &BA &0A &54
BA    5   CR   1+17/24   TR 12   CH 12   ST &BB &0A &2B
BA    5   CR   1+23/32   TR 11   CH 11   ST &BA &0A &55
BA    5   CR   1+23/32   TR 12   CH 12   ST &BB &0A &2A
BA    5   CR   1+35/48   TR  1   CH  1   Channel volume 50
BA    5   CR   1+35/48   TR  2   CH  2   Channel volume 55
BA    5   CR   1+35/48   TR  3   CH  3   Channel volume 59
BA    5   CR   1+35/48   TR 11   CH 11   ST &BA &0A &56
BA    5   CR   1+35/48   TR 12   CH 12   ST &BB &0A &29
BA    5   CR   1+71/96   TR 11   CH 11   ST &BA &0A &57
BA    5   CR   1+71/96   TR 11   CH 11   ST &EA &5B &3D
BA    5   CR   1+71/96   TR 12   CH 12   ST &BB &0A &28
BA    5   CR     1+3/4   TR  3   CH  3   ST &B2 &01 &00
BA    5   CR     1+3/4   TR  6   CH  6   NT  G--         59/96   von=85   voff=85
BA    5   CR     1+3/4   TR  6   CH  6   NT  G#-         59/96   voff=85
BA    5   CR     1+3/4   TR 10   CH 10   NT  A---        23/96   von=43   voff=43
BA    5   CR     1+3/4   TR 11   CH 11   ST &BA &0A &58
BA    5   CR     1+3/4   TR 12   CH 12   ST &EB &13 &3F
BA    5   CR     1+3/4   TR 12   CH 12   ST &BB &0A &27
BA    5   CR   1+73/96   TR  1   CH  1   Channel volume 51
BA    5   CR   1+73/96   TR 11   CH 11   ST &BA &0A &59
BA    5   CR   1+73/96   TR 12   CH 12   ST &BB &0A &26
BA    5   CR   1+37/48   TR  3   CH  3   Channel volume 60
BA    5   CR   1+37/48   TR 11   CH 11   ST &BA &0A &5A
BA    5   CR   1+37/48   TR 12   CH 12   ST &BB &0A &25
BA    5   CR   1+25/32   TR  2   CH  2   Channel volume 56
BA    5   CR   1+25/32   TR 11   CH 11   ST &BA &0A &5B
BA    5   CR   1+25/32   TR 11   CH 11   ST &EA &54 &3D
BA    5   CR   1+25/32   TR 12   CH 12   ST &BB &0A &24
BA    5   CR   1+19/24   TR  1   CH  1   Channel volume 52
BA    5   CR   1+19/24   TR 11   CH 11   ST &BA &0A &5C
BA    5   CR   1+19/24   TR 12   CH 12   ST &BB &0A &23
BA    5   CR   1+77/96   TR 11   CH 11   ST &BA &0A &5D
BA    5   CR   1+77/96   TR 12   CH 12   ST &BB &0A &22
BA    5   CR   1+13/16   TR 11   CH 11   ST &BA &0A &5E
BA    5   CR   1+13/16   TR 12   CH 12   ST &BB &0A &21
BA    5   CR   1+79/96   TR  2   CH  2   Channel volume 57
BA    5   CR   1+79/96   TR  3   CH  3   Channel volume 61
BA    5   CR   1+79/96   TR 11   CH 11   ST &BA &0A &5F
BA    5   CR   1+79/96   TR 11   CH 11   ST &EA &4D &3D
BA    5   CR   1+79/96   TR 12   CH 12   ST &BB &0A &20
BA    5   CR     1+5/6   TR  1   CH  1   Channel volume 53
BA    5   CR     1+5/6   TR 11   CH 11   ST &BA &0A &60
BA    5   CR     1+5/6   TR 12   CH 12   ST &BB &0A &1F
BA    5   CR   1+27/32   TR 11   CH 11   ST &BA &0A &61
BA    5   CR   1+27/32   TR 12   CH 12   ST &BB &0A &1E
BA    5   CR   1+41/48   TR 11   CH 11   ST &BA &0A &62
BA    5   CR   1+41/48   TR 12   CH 12   ST &BB &0A &1D
BA    5   CR   1+83/96   TR  1   CH  1   Channel volume 54
BA    5   CR   1+83/96   TR  2   CH  2   Channel volume 58
BA    5   CR   1+83/96   TR  3   CH  3   Channel volume 62
BA    5   CR   1+83/96   TR 11   CH 11   ST &BA &0A &63
BA    5   CR   1+83/96   TR 11   CH 11   ST &EA &46 &3D
BA    5   CR   1+83/96   TR 12   CH 12   ST &BB &0A &1C
BA    5   CR     1+7/8   TR 11   CH 11   ST &BA &0A &64
BA    5   CR     1+7/8   TR 12   CH 12   ST &EB &35 &3F
BA    5   CR     1+7/8   TR 12   CH 12   ST &BB &0A &1B
BA    5   CR   1+85/96   TR 11   CH 11   ST &BA &0A &65
BA    5   CR   1+85/96   TR 12   CH 12   ST &BB &0A &1A
BA    5   CR   1+43/48   TR  1   CH  1   Channel volume 55
BA    5   CR   1+43/48   TR 11   CH 11   ST &BA &0A &66
BA    5   CR   1+43/48   TR 12   CH 12   ST &BB &0A &19
BA    5   CR   1+29/32   TR  2   CH  2   Channel volume 59
BA    5   CR   1+29/32   TR  3   CH  3   Channel volume 63
BA    5   CR   1+29/32   TR 11   CH 11   ST &BA &0A &67
BA    5   CR   1+29/32   TR 11   CH 11   ST &EA &40 &3D
BA    5   CR   1+29/32   TR 12   CH 12   ST &BB &0A &18
BA    5   CR   1+11/12   TR 11   CH 11   ST &BA &0A &68
BA    5   CR   1+11/12   TR 12   CH 12   ST &BB &0A &17
BA    5   CR   1+89/96   TR  1   CH  1   Channel volume 56
BA    5   CR   1+89/96   TR 11   CH 11   ST &BA &0A &69
BA    5   CR   1+89/96   TR 12   CH 12   ST &BB &0A &16
BA    5   CR   1+15/16   TR 11   CH 11   ST &BA &0A &6A
BA    5   CR   1+15/16   TR 12   CH 12   ST &BB &0A &15
BA    5   CR   1+91/96   TR  2   CH  2   Channel volume 60
BA    5   CR   1+91/96   TR  3   CH  3   Channel volume 64
BA    5   CR   1+91/96   TR 11   CH 11   ST &BA &0A &6B
BA    5   CR   1+91/96   TR 11   CH 11   ST &EA &39 &3D
BA    5   CR   1+91/96   TR 12   CH 12   ST &BB &0A &14
BA    5   CR   1+23/24   TR  1   CH  1   Channel volume 57
BA    5   CR   1+23/24   TR 11   CH 11   ST &BA &0A &6C
BA    5   CR   1+23/24   TR 12   CH 12   ST &BB &0A &13
BA    5   CR   1+31/32   TR 11   CH 11   ST &BA &0A &6D
BA    5   CR   1+31/32   TR 12   CH 12   ST &BB &0A &12
BA    5   CR   1+47/48   TR 11   CH 11   ST &BA &0A &6E
BA    5   CR   1+47/48   TR 12   CH 12   ST &BB &0A &11
BA    5   CR   1+95/96   TR  1   CH  1   Channel volume 58
BA    5   CR   1+95/96   TR  2   CH  2   Channel volume 61
BA    5   CR   1+95/96   TR  3   CH  3   Channel volume 65
BA    5   CR   1+95/96   TR 11   CH 11   ST &BA &0A &6F
BA    5   CR   1+95/96   TR 11   CH 11   ST &EA &32 &3D
BA    5   CR   1+95/96   TR 12   CH 12   ST &BB &0A &10
BA    5   CR         2   TR  3   CH  3   ST &B2 &01 &7F
BA    5   CR         2   TR  6   CH  6   NT  Bb--        59/96   von=81   voff=81
BA    5   CR         2   TR  7   CH  7   NT  F           23/96   von=116   voff=116
BA    5   CR         2   TR  8   CH  8   NT  F           23/96   von=116   voff=116
BA    5   CR         2   TR 10   CH 10   NT  A---        23/96   von=67   voff=67
BA    5   CR         2   TR 11   CH 11   ST &BA &0A &70
BA    5   CR         2   TR 12   CH 12   ST &EB &06 &3F
BA    5   CR         2   TR 12   CH 12   ST &BB &0A &0F
BA    5   CR         2   TR 13   CH 13   NT  A---        47/96   von=85   voff=85
BA    5   CR    2+1/48   TR 11   CH 11   ST &BA &0A &6F
BA    5   CR    2+1/48   TR 11   CH 11   ST &EA &2B &3D
BA    5   CR    2+1/48   TR 12   CH 12   ST &BB &0A &10
BA    5   CR    2+1/32   TR  1   CH  1   Channel volume 59
BA    5   CR    2+1/32   TR  2   CH  2   Channel volume 62
BA    5   CR    2+1/32   TR  3   CH  3   Channel volume 66
BA    5   CR    2+1/32   TR 11   CH 11   ST &BA &0A &6E
BA    5   CR    2+1/32   TR 12   CH 12   ST &BB &0A &11
BA    5   CR    2+1/24   TR 11   CH 11   ST &BA &0A &6D
BA    5   CR    2+1/24   TR 12   CH 12   ST &BB &0A &12
BA    5   CR    2+5/96   TR 11   CH 11   ST &BA &0A &6C
BA    5   CR    2+5/96   TR 12   CH 12   ST &BB &0A &13
