
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Violins (MIDI)"
BA   74   CR      1/96   TR  3   CH  3   Channel volume 100
BA   74   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   74   CR      1/96   TR  3   CH  3   Instrument 74
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &0A &2C
BA   74   CR      1/96   TR  3   CH  3   Channel volume 100
BA   74   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   74   CR      1/96   TR  3   CH  3   Instrument 74
BA   74   CR      1/96   TR  3   CH 16   End of track
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &0A &32
BA   74   CR      1/96   TR  4   CH  4   Channel volume 100
BA   74   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   74   CR      1/96   TR  4   CH  4   Instrument 71
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   74   CR      1/96   TR  4   CH  4   ST &B3 &0A &32
BA   74   CR      1/96   TR  4   CH  4   Channel volume 100
BA   74   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   74   CR      1/96   TR  4   CH  4   Instrument 71
BA   74   CR      1/96   TR  4   CH 16   End of track
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &0A &26
BA   74   CR      1/96   TR  5   CH  5   Channel volume 100
BA   74   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   74   CR      1/96   TR  5   CH  5   Instrument 61
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   74   CR      1/96   TR  5   CH  5   ST &B4 &0A &26
BA   74   CR      1/96   TR  5   CH  5   Channel volume 100
BA   74   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   74   CR      1/96   TR  5   CH  5   Instrument 61
BA   74   CR      1/96   TR  5   CH 16   End of track
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &0A &37
BA   74   CR      1/96   TR  6   CH  6   Channel volume 97
BA   74   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   74   CR      1/96   TR  6   CH  6   Instrument 57
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   74   CR      1/96   TR  6   CH  6   ST &B5 &0A &37
BA   74   CR      1/96   TR  6   CH  6   Channel volume 97
BA   74   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   74   CR      1/96   TR  6   CH  6   Instrument 57
BA   74   CR      1/96   TR  6   CH 16   End of track
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &65 &00
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &64 &00
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &06 &0C
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &0A &4E
BA   74   CR      1/96   TR  7   CH  7   Channel volume 120
BA   74   CR      1/96   TR  7   CH  7   ST &E6 &00 &40
BA   74   CR      1/96   TR  7   CH  7   Instrument 58
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &65 &00
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &64 &00
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &06 &0C
BA   74   CR      1/96   TR  7   CH  7   ST &B6 &0A &4E
BA   74   CR      1/96   TR  7   CH  7   Channel volume 120
BA   74   CR      1/96   TR  7   CH  7   ST &E6 &00 &40
BA   74   CR      1/96   TR  7   CH  7   Instrument 58
BA   74   CR      1/96   TR  7   CH 16   End of track
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &65 &00
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &64 &00
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &06 &0C
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &0A &34
BA   74   CR      1/96   TR  8   CH  8   Channel volume 111
BA   74   CR      1/96   TR  8   CH  8   ST &E7 &00 &40
BA   74   CR      1/96   TR  8   CH  8   Instrument 59
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &65 &00
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &64 &00
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &06 &0C
BA   74   CR      1/96   TR  8   CH  8   ST &B7 &0A &34
BA   74   CR      1/96   TR  8   CH  8   Channel volume 111
BA   74   CR      1/96   TR  8   CH  8   ST &E7 &00 &40
BA   74   CR      1/96   TR  8   CH  8   Instrument 59
BA   74   CR      1/96   TR  8   CH 16   End of track
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &0A &43
BA   74   CR      1/96   TR  9   CH  9   Channel volume 100
BA   74   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   74   CR      1/96   TR  9   CH  9   Instrument 48
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   74   CR      1/96   TR  9   CH  9   ST &B8 &0A &43
BA   74   CR      1/96   TR  9   CH  9   Channel volume 100
BA   74   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   74   CR      1/96   TR  9   CH  9   Instrument 48
BA   74   CR      1/96   TR  9   CH 16   End of track
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &0A &4B
BA   74   CR      1/96   TR 10   CH 10   Channel volume 100
BA   74   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   74   CR      1/96   TR 10   CH 10   Instrument 1
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   74   CR      1/96   TR 10   CH 10   ST &B9 &0A &4B
BA   74   CR      1/96   TR 10   CH 10   Channel volume 100
BA   74   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   74   CR      1/96   TR 10   CH 10   Instrument 1
BA   74   CR      1/96   TR 10   CH 16   End of track
BA   74   CR      1/96   TR 11   CH 12   ST &BB &65 &00
BA   74   CR      1/96   TR 11   CH 12   ST &BB &64 &00
BA   74   CR      1/96   TR 11   CH 12   ST &BB &06 &0C
BA   74   CR      1/96   TR 11   CH 12   ST &BB &0A &53
BA   74   CR      1/96   TR 11   CH 12   Channel volume 99
BA   74   CR      1/96   TR 11   CH 12   ST &EB &00 &40
BA   74   CR      1/96   TR 11   CH 12   Instrument 44
BA   74   CR      1/96   TR 11   CH 12   ST &BB &65 &00
BA   74   CR      1/96   TR 11   CH 12   ST &BB &64 &00
BA   74   CR      1/96   TR 11   CH 12   ST &BB &06 &0C
BA   74   CR      1/96   TR 11   CH 12   ST &BB &0A &53
BA   74   CR      1/96   TR 11   CH 12   Channel volume 99
BA   74   CR      1/96   TR 11   CH 12   ST &EB &00 &40
BA   74   CR      1/96   TR 11   CH 12   Instrument 44
BA   74   CR      1/96   TR 11   CH 16   End of track
BA   74   CR      1/96   TR 12   CH 13   ST &BC &65 &00
BA   74   CR      1/96   TR 12   CH 13   ST &BC &64 &00
BA   74   CR      1/96   TR 12   CH 13   ST &BC &06 &0C
BA   74   CR      1/96   TR 12   CH 13   ST &BC &0A &52
BA   74   CR      1/96   TR 12   CH 13   Channel volume 95
BA   74   CR      1/96   TR 12   CH 13   ST &EC &00 &40
BA   74   CR      1/96   TR 12   CH 13   Instrument 45
BA   74   CR      1/96   TR 12   CH 13   ST &BC &65 &00
BA   74   CR      1/96   TR 12   CH 13   ST &BC &64 &00
BA   74   CR      1/96   TR 12   CH 13   ST &BC &06 &0C
BA   74   CR      1/96   TR 12   CH 13   ST &BC &0A &52
BA   74   CR      1/96   TR 12   CH 13   Channel volume 95
BA   74   CR      1/96   TR 12   CH 13   ST &EC &00 &40
BA   74   CR      1/96   TR 12   CH 13   Instrument 45
BA   74   CR      1/96   TR 12   CH 16   End of track
BA   74   CR      1/96   TR 13   CH 14   ST &BD &65 &00
BA   74   CR      1/96   TR 13   CH 14   ST &BD &64 &00
BA   74   CR      1/96   TR 13   CH 14   ST &BD &06 &0C
BA   74   CR      1/96   TR 13   CH 14   ST &BD &0A &32
BA   74   CR      1/96   TR 13   CH 14   Channel volume 108
BA   74   CR      1/96   TR 13   CH 14   ST &ED &00 &40
BA   74   CR      1/96   TR 13   CH 14   Instrument 61
BA   74   CR      1/96   TR 13   CH 14   ST &BD &65 &00
BA   74   CR      1/96   TR 13   CH 14   ST &BD &64 &00
BA   74   CR      1/96   TR 13   CH 14   ST &BD &06 &0C
BA   74   CR      1/96   TR 13   CH 14   ST &BD &0A &32
BA   74   CR      1/96   TR 13   CH 14   Channel volume 108
BA   74   CR      1/96   TR 13   CH 14   ST &ED &00 &40
BA   74   CR      1/96   TR 13   CH 14   Instrument 61
BA   74   CR      1/96   TR 13   CH 16   End of track
BA   74   CR      1/96   TR 14   CH 15   ST &BE &65 &00
BA   74   CR      1/96   TR 14   CH 15   ST &BE &64 &00
BA   74   CR      1/96   TR 14   CH 15   ST &BE &06 &0C
BA   74   CR      1/96   TR 14   CH 15   ST &BE &0A &31
BA   74   CR      1/96   TR 14   CH 15   Channel volume 75
BA   74   CR      1/96   TR 14   CH 15   ST &EE &00 &40
BA   74   CR      1/96   TR 14   CH 15   Instrument 44
BA   74   CR      1/96   TR 14   CH 15   ST &BE &65 &00
BA   74   CR      1/96   TR 14   CH 15   ST &BE &64 &00
BA   74   CR      1/96   TR 14   CH 15   ST &BE &06 &0C
BA   74   CR      1/96   TR 14   CH 15   ST &BE &0A &31
BA   74   CR      1/96   TR 14   CH 15   Channel volume 75
BA   74   CR      1/96   TR 14   CH 15   ST &EE &00 &40
BA   74   CR      1/96   TR 14   CH 15   Instrument 44
BA   74   CR      1/96   TR 14   CH 16   End of track
BA   74   CR      1/96   TR 15   CH 16   ST &BF &65 &00
BA   74   CR      1/96   TR 15   CH 16   ST &BF &64 &00
BA   74   CR      1/96   TR 15   CH 16   ST &BF &06 &0C
BA   74   CR      1/96   TR 15   CH 16   ST &BF &0A &40
BA   74   CR      1/96   TR 15   CH 16   Channel volume 100
BA   74   CR      1/96   TR 15   CH 16   ST &EF &00 &40
BA   74   CR      1/96   TR 15   CH 16   Instrument 47
BA   74   CR      1/96   TR 15   CH 16   ST &BF &65 &00
BA   74   CR      1/96   TR 15   CH 16   ST &BF &64 &00
BA   74   CR      1/96   TR 15   CH 16   ST &BF &06 &0C
BA   74   CR      1/96   TR 15   CH 16   ST &BF &0A &40
BA   74   CR      1/96   TR 15   CH 16   Channel volume 100
BA   74   CR      1/96   TR 15   CH 16   ST &EF &00 &40
BA   74   CR      1/96   TR 15   CH 16   Instrument 47
BA   74   CR      1/96   TR 15   CH 16   End of track
BA   74   CR      1/96   TR 16   CH 11   ST &BA &65 &00
BA   74   CR      1/96   TR 16   CH 11   ST &BA &64 &00
BA   74   CR      1/96   TR 16   CH 11   ST &BA &06 &0C
BA   74   CR      1/96   TR 16   CH 11   ST &BA &0A &4C
BA   74   CR      1/96   TR 16   CH 11   Channel volume 100
BA   74   CR      1/96   TR 16   CH 11   ST &EA &00 &40
BA   74   CR      1/96   TR 16   CH 11   Instrument 53
BA   74   CR      1/96   TR 16   CH 11   ST &BA &65 &00
BA   74   CR      1/96   TR 16   CH 11   ST &BA &64 &00
BA   74   CR      1/96   TR 16   CH 11   ST &BA &06 &0C
BA   74   CR      1/96   TR 16   CH 11   ST &BA &0A &4C
BA   74   CR      1/96   TR 16   CH 11   Channel volume 100
BA   74   CR      1/96   TR 16   CH 11   ST &EA &00 &40
BA   74   CR      1/96   TR 16   CH 11   Instrument 53
BA   74   CR      1/96   TR 16   CH 16   End of track
